Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6440753,-79.398329,Northern Maverick Brewing Co.,43.64496072902533,-79.40300847066328,Brewery
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6440753,-79.398329,The Burger's Priest,43.64838074263633,-79.3972643490738,Fast Food Restaurant
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6440753,-79.398329,Hunters Landing,43.64013921339133,-79.39670038477368,Restaurant
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6440753,-79.398329,Toy Terminal,43.646387074739025,-79.40343286540593,Toy / Game Store
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6440753,-79.398329,Coco Rice,43.6437916322359,-79.4029131690026,Thai Restaurant
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6440753,-79.398329,Virgin Mobile Canada,43.64361657570806,-79.40417282586498,Electronics Store
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6440753,-79.398329,Subway,43.64403585089436,-79.4034259214958,Sandwich Place
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6440753,-79.398329,Wild Wing,43.643787909264624,-79.40301714652031,Wings Joint
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6440753,-79.398329,Track 9 and 3/4,43.64108384644761,-79.3975232459444,Train Station
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6440753,-79.398329,Club Parade,43.639798667558445,-79.3971164303305,Gym / Fitness Center
Stn A PO Boxes,43.6541737,-79.38081164513409,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
Stn A PO Boxes,43.6541737,-79.38081164513409,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
Stn A PO Boxes,43.6541737,-79.38081164513409,LUSH,43.653557,-79.3804,Cosmetics Shop
Stn A PO Boxes,43.6541737,-79.38081164513409,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
Stn A PO Boxes,43.6541737,-79.38081164513409,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
Stn A PO Boxes,43.6541737,-79.38081164513409,CF Toronto Eaton Centre,43.654446920401455,-79.38095230798749,Shopping Mall
Stn A PO Boxes,43.6541737,-79.38081164513409,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,Indigo,43.65351471121164,-79.38069591056922,Bookstore
Stn A PO Boxes,43.6541737,-79.38081164513409,Blaze Pizza,43.656518,-79.380015,Pizza Place
Stn A PO Boxes,43.6541737,-79.38081164513409,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
Stn A PO Boxes,43.6541737,-79.38081164513409,Nordstrom,43.655041,-79.3809665,Clothing Store
Stn A PO Boxes,43.6541737,-79.38081164513409,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
Stn A PO Boxes,43.6541737,-79.38081164513409,Solei Tanning Salon,43.654734082347616,-79.38024826065258,Tanning Salon
Stn A PO Boxes,43.6541737,-79.38081164513409,SEPHORA,43.6535272,-79.3801543,Cosmetics Shop
Stn A PO Boxes,43.6541737,-79.38081164513409,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
Stn A PO Boxes,43.6541737,-79.38081164513409,Samsung Experience Store (Eaton Centre),43.65564777812532,-79.3810108074576,Electronics Store
Stn A PO Boxes,43.6541737,-79.38081164513409,HomeSense,43.6531486,-79.3794184,Furniture / Home Store
Stn A PO Boxes,43.6541737,-79.38081164513409,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
Stn A PO Boxes,43.6541737,-79.38081164513409,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
Stn A PO Boxes,43.6541737,-79.38081164513409,MUJI,43.656024,-79.383284,Miscellaneous Shop
Stn A PO Boxes,43.6541737,-79.38081164513409,Roots,43.65361341708363,-79.38024401664734,Clothing Store
Stn A PO Boxes,43.6541737,-79.38081164513409,Tangerine Café,43.653936903308185,-79.37972202364307,Bank
Stn A PO Boxes,43.6541737,-79.38081164513409,Five Guys,43.657116518476315,-79.38085267976494,Burger Joint
Stn A PO Boxes,43.6541737,-79.38081164513409,Leña,43.651722,-79.379205,Latin American Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
Stn A PO Boxes,43.6541737,-79.38081164513409,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
Stn A PO Boxes,43.6541737,-79.38081164513409,Booster Juice,43.65265752,-79.37845927,Smoothie Shop
Stn A PO Boxes,43.6541737,-79.38081164513409,Poke Guys,43.65489527525682,-79.38505238381624,Poke Place
Stn A PO Boxes,43.6541737,-79.38081164513409,Ted Baker,43.65284284567131,-79.38032491863406,Clothing Store
Stn A PO Boxes,43.6541737,-79.38081164513409,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
Stn A PO Boxes,43.6541737,-79.38081164513409,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,Ramen Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
Stn A PO Boxes,43.6541737,-79.38081164513409,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
Stn A PO Boxes,43.6541737,-79.38081164513409,Portico,43.651855687900124,-79.37805540906518,Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,Dineen Coffee,43.650497,-79.378765,Café
Stn A PO Boxes,43.6541737,-79.38081164513409,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
Stn A PO Boxes,43.6541737,-79.38081164513409,VISA Screening Room #TIFF,43.6534148270092,-79.37845854142398,Movie Theater
Stn A PO Boxes,43.6541737,-79.38081164513409,EB Games,43.65529344166874,-79.38032812642462,Video Game Store
Stn A PO Boxes,43.6541737,-79.38081164513409,Chipotle Mexican Grill,43.65686,-79.38091,Mexican Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,Starbucks,43.65446528594945,-79.37891894388453,Coffee Shop
Stn A PO Boxes,43.6541737,-79.38081164513409,Topman,43.652281488745565,-79.38001554865625,Clothing Store
Stn A PO Boxes,43.6541737,-79.38081164513409,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub
Stn A PO Boxes,43.6541737,-79.38081164513409,Urban Outfitters,43.65441107845698,-79.38005491917738,Clothing Store
Stn A PO Boxes,43.6541737,-79.38081164513409,Fran's,43.65426474929814,-79.37912005538317,Diner
Stn A PO Boxes,43.6541737,-79.38081164513409,Textile Museum of Canada,43.65439630500274,-79.38650010906946,Art Museum
Stn A PO Boxes,43.6541737,-79.38081164513409,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
Stn A PO Boxes,43.6541737,-79.38081164513409,Jack Astor's Bar & Grill,43.65601939992059,-79.38032551379719,Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,Ryerson Image Centre,43.65752337161094,-79.37945958709186,Art Gallery
Stn A PO Boxes,43.6541737,-79.38081164513409,Sansotei Ramen 三草亭,43.655157467561246,-79.38650067479335,Ramen Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
Stn A PO Boxes,43.6541737,-79.38081164513409,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,Tsujiri,43.65537430780922,-79.38535434742991,Tea Room
Stn A PO Boxes,43.6541737,-79.38081164513409,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
Stn A PO Boxes,43.6541737,-79.38081164513409,La Bettola Di Terroni,43.65199330592565,-79.37805579614488,Italian Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,Vans,43.654825509733335,-79.38024076741966,Shoe Store
Stn A PO Boxes,43.6541737,-79.38081164513409,Balzac's Coffee,43.65785440672277,-79.37919981155157,Coffee Shop
Stn A PO Boxes,43.6541737,-79.38081164513409,Oakham Café,43.658077944767534,-79.37831497990125,Café
Stn A PO Boxes,43.6541737,-79.38081164513409,The Carbon Bar,43.65336708689279,-79.37496515174824,Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,Kabul Express,43.65669146835466,-79.37664313658586,Middle Eastern Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
Stn A PO Boxes,43.6541737,-79.38081164513409,Downtown Camera,43.653107,-79.37512,Camera Store
Stn A PO Boxes,43.6541737,-79.38081164513409,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
Stn A PO Boxes,43.6541737,-79.38081164513409,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center
Stn A PO Boxes,43.6541737,-79.38081164513409,Fine Asian Bowl,43.6553866,-79.3803264,Vietnamese Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,Ethiopiques,43.65651274304155,-79.377077748846,Ethiopian Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,Lake Devo,43.6569936860937,-79.37689788366988,Lake
Stn A PO Boxes,43.6541737,-79.38081164513409,Goodhandy's,43.652095435423796,-79.37558577363379,Gay Bar
Stn A PO Boxes,43.6541737,-79.38081164513409,120 Diner,43.65213913494571,-79.37541831809602,Diner
Stn A PO Boxes,43.6541737,-79.38081164513409,Ryerson Square,43.656988428886045,-79.37689617296417,Other Great Outdoors
Stn A PO Boxes,43.6541737,-79.38081164513409,Pantages Hotel & Spa,43.65449797039222,-79.37903488923283,Hotel
Stn A PO Boxes,43.6541737,-79.38081164513409,Pantages Lounge & Bar,43.654493431269564,-79.3789996004105,Cocktail Bar
Stn A PO Boxes,43.6541737,-79.38081164513409,Imperial Pub,43.656254269765554,-79.37895528846455,Pub
Stn A PO Boxes,43.6541737,-79.38081164513409,Tim Hortons,43.65521249025681,-79.38006296753883,Coffee Shop
Stn A PO Boxes,43.6541737,-79.38081164513409,Sol'exotica Tanning Spa,43.65456166444149,-79.37666339350173,Tanning Salon
Stn A PO Boxes,43.6541737,-79.38081164513409,Tim Hortons,43.653625387351404,-79.37773162129393,Coffee Shop
Stn A PO Boxes,43.6541737,-79.38081164513409,Tim Hortons,43.65690736298195,-79.3773287381231,Coffee Shop
Stn A PO Boxes,43.6541737,-79.38081164513409,It's All Grk,43.65678120012301,-79.37682835542365,Greek Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,Mast Coffee,43.655033,-79.375755,Coffee Shop
Stn A PO Boxes,43.6541737,-79.38081164513409,Starbucks,43.65484101599912,-79.37581464355652,Coffee Shop
Stn A PO Boxes,43.6541737,-79.38081164513409,B Espresso Bar,43.65344491966435,-79.3747047585838,Coffee Shop
Stn A PO Boxes,43.6541737,-79.38081164513409,Subway,43.65695287619877,-79.3772962457842,Sandwich Place
Stn A PO Boxes,43.6541737,-79.38081164513409,Tim Hortons,43.65685033174256,-79.3767973780632,Coffee Shop
Stn A PO Boxes,43.6541737,-79.38081164513409,The Ram in the Rye,43.65794559312108,-79.37783573199916,Bar
Stn A PO Boxes,43.6541737,-79.38081164513409,Good View Chinese Restaurant,43.656791249922385,-79.37613917916755,Chinese Restaurant
Stn A PO Boxes,43.6541737,-79.38081164513409,Alibasha - Shisha bar,43.65677521849946,-79.37576090035644,Bar
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Hollywood Gelato,43.706905470630325,-79.37568813686414,Ice Cream Shop
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Riz,43.70754099358982,-79.37588021310857,Asian Restaurant
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Siam Square Hut,43.71138740187517,-79.37620149855756,Thai Restaurant
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,west coast kids,43.70705078685884,-79.3757560976803,Baby Store
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Fukui Sushi,43.70633655841791,-79.37548016874129,Sushi Restaurant
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Merchant of Tennis,43.706641516210304,-79.37536843217276,Sporting Goods Shop
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Rahier Patisserie,43.705751208187394,-79.37534264644027,Bakery
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Patisserie La Cigogne,43.706616063827525,-79.37554891000032,Bakery
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Duff's Famous Wings,43.70615680065285,-79.37540317221469,Wings Joint
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Rollian Sushi,43.71263734723078,-79.3769135356257,Japanese Restaurant
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Metro,43.71113674525963,-79.37838047504476,Supermarket
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Indian Street Food Co.,43.7080316171988,-79.37608602446167,Indian Restaurant
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Lemongrass,43.70664962186439,-79.37558640756598,Asian Restaurant
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Eat Indian By Amaya,43.705591752336446,-79.37517794845704,Indian Restaurant
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Satay on the Road,43.70555149342382,-79.37520425000197,Thai Restaurant
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Mexico Lindo,43.70643962250426,-79.3754514172851,Mexican Restaurant
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Tosto Quickfire Pizza Pasta,43.711723069919266,-79.37847613989092,Italian Restaurant
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Originals,43.70727157224929,-79.37583338101531,American Restaurant
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Tim Hortons,43.71074607804947,-79.3773733824492,Coffee Shop
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Pizza Pizza,43.707029,-79.37568,Pizza Place
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Second Cup,43.70609257849739,-79.37521557074282,Coffee Shop
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,California Roll,43.70674220103306,-79.37560422619089,Sushi Restaurant
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,The Beer Store,43.711824755001416,-79.37960477589266,Beer Store
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Charlotte Maher Park,43.711724256489745,-79.37971924793354,Park
"First Canadian Place, Underground city",43.70945675,-79.37827714641513,Happy Convenience,43.710154574636206,-79.3816709668559,Convenience Store
"Lawrence Manor, Lawrence Heights",43.7224286,-79.44421994999999,Flemington Park,43.721210814285435,-79.44456338882446,Park
"Lawrence Manor, Lawrence Heights",43.7224286,-79.44421994999999,TTC Platform Yorkdale,43.72508436920864,-79.44763384127717,Platform
"Lawrence Manor, Lawrence Heights",43.7224286,-79.44421994999999,Yorkdale Subway Station,43.725292803673206,-79.44782181921485,Metro Station
"Lawrence Manor, Lawrence Heights",43.7224286,-79.44421994999999,TTC Gateway Yorkdale,43.72522592934833,-79.44778441146707,Convenience Store
Glencairn,43.7087117,-79.4406853,"R Bakery - Delicious Cakes, Breads",43.70741964331273,-79.44312584563261,Bakery
Glencairn,43.7087117,-79.4406853,Viewmount Park,43.707214014792285,-79.43822872614497,Playground
Glencairn,43.7087117,-79.4406853,Miyako Sushi Restaurant,43.709111,-79.44393,Japanese Restaurant
Glencairn,43.7087117,-79.4406853,Zito's Marketplace,43.705305501535705,-79.44253588149515,Grocery Store
Glencairn,43.7087117,-79.4406853,"Chalker's Pub, Billiards and Bistro",43.705746734874204,-79.44237750652644,Pub
Glencairn,43.7087117,-79.4406853,Li Cheng Restaurant,43.70882792296303,-79.44336647383521,Asian Restaurant
Glencairn,43.7087117,-79.4406853,Domino's Pizza,43.707170406048526,-79.44265804811249,Pizza Place
Humewood-Cedarvale,43.6883215,-79.4280805,Cedarvale Ravine,43.690188230007266,-79.42610580222994,Trail
Humewood-Cedarvale,43.6883215,-79.4280805,Cedarvale Park,43.692534923091934,-79.42870527613704,Field
Humewood-Cedarvale,43.6883215,-79.4280805,Sun Milk Variety,43.68791607464009,-79.42426469284547,Convenience Store
Humewood-Cedarvale,43.6883215,-79.4280805,Phil White Arena,43.69130271699826,-79.43176051142332,Hockey Arena
"Caledonia, Fairbanks",43.6923702,-79.4653558,Babos Dönerpoint,43.69324926907298,-79.46185093463188,Falafel Restaurant
"Caledonia, Fairbanks",43.6923702,-79.4653558,FreshCo,43.69254441330608,-79.46622786951993,Grocery Store
"Caledonia, Fairbanks",43.6923702,-79.4653558,Caldense Bakery,43.691993244478795,-79.46751193333793,Dessert Shop
"Caledonia, Fairbanks",43.6923702,-79.4653558,Shoppers Drug Mart,43.692676,-79.46257,Pharmacy
"Caledonia, Fairbanks",43.6923702,-79.4653558,Union Lighting & Furnishing,43.69595166864708,-79.46798967304191,Furniture / Home Store
"Caledonia, Fairbanks",43.6923702,-79.4653558,KFC,43.6929,-79.4637,Fast Food Restaurant
"Caledonia, Fairbanks",43.6923702,-79.4653558,West Side Mall,43.69058424583948,-79.4660704272162,Shopping Mall
"Caledonia, Fairbanks",43.6923702,-79.4653558,Dollar Blitz,43.692387798726664,-79.46828734438854,Convenience Store
Christie,43.6641106,-79.4184051,Christie Pits Park,43.664177378861446,-79.42046642303467,Park
Christie,43.6641106,-79.4184051,The Good Neighbour,43.66398338946789,-79.41664049314092,Coffee Shop
Christie,43.6641106,-79.4184051,Hodo Kwaja 호도과자,43.6642403221846,-79.41557903826563,Dessert Shop
Christie,43.6641106,-79.4184051,Sunrise House Korean Restaurant 해뜨는집,43.66418287914217,-79.41574611551155,Korean Restaurant
Christie,43.6641106,-79.4184051,Coffee Pocket,43.66394931021736,-79.41696001820671,Coffee Shop
Christie,43.6641106,-79.4184051,Tacos El Asador,43.663751,-79.416954,Taco Place
Christie,43.6641106,-79.4184051,Tofu Village 두부마을 豆腐村,43.663942814604496,-79.4166519368674,Korean Restaurant
Christie,43.6641106,-79.4184051,Buk Chang Dong Soon Tofu,43.663841985166,-79.41709282188468,Korean Restaurant
Christie,43.6641106,-79.4184051,P.A.T. Central Market 한국식품,43.66395515985428,-79.41633962211277,Grocery Store
Christie,43.6641106,-79.4184051,Real Fruit Bubble Tea 真果茶坊,43.66420068677,-79.41584970295514,Bubble Tea Shop
Christie,43.6641106,-79.4184051,Banjara Indian Cuisine,43.66291638533112,-79.4219109810459,Indian Restaurant
Christie,43.6641106,-79.4184051,Northwood,43.66271484597051,-79.42216370424943,Cocktail Bar
Christie,43.6641106,-79.4184051,Madras Masala,43.66295850876209,-79.42164609753584,Indian Restaurant
Christie,43.6641106,-79.4184051,Bloor Fruit Market,43.664209763125186,-79.4160101420053,Grocery Store
Christie,43.6641106,-79.4184051,Just You Sarah & Tom,43.66450137913881,-79.41422966456183,Gift Shop
Christie,43.6641106,-79.4184051,Put A Cone On It,43.664323,-79.414514,Ice Cream Shop
Christie,43.6641106,-79.4184051,Rustle And Still,43.66473385467293,-79.41310970667249,Sandwich Place
Christie,43.6641106,-79.4184051,Freezone Karaoke,43.663595781130006,-79.41815191654537,Karaoke Bar
Christie,43.6641106,-79.4184051,Yummy Korean Restaurant,43.664430691694356,-79.41393731132068,Korean Restaurant
Christie,43.6641106,-79.4184051,Apiecalypse Now! Vegan Pizza & Snack Bar,43.66339931062738,-79.41865056753159,Pizza Place
Christie,43.6641106,-79.4184051,Snakes & Lattes,43.66478921378291,-79.41315049188894,Café
Christie,43.6641106,-79.4184051,Doo Roo Ae 두루애,43.66417549354401,-79.4156573724109,Korean Restaurant
Christie,43.6641106,-79.4184051,Basecamp Climbing,43.66397387263951,-79.41646905839723,Rock Climbing Spot
Christie,43.6641106,-79.4184051,Paradise Grapevine,43.662367,-79.42339,Wine Bar
Christie,43.6641106,-79.4184051,Rakia Bar,43.664658,-79.415322,Eastern European Restaurant
Christie,43.6641106,-79.4184051,Aroma Waxing Clinic,43.66483011797359,-79.41272601896088,Health & Beauty Service
Christie,43.6641106,-79.4184051,Los Guacamoles,43.664751,-79.415007,Mexican Restaurant
Christie,43.6641106,-79.4184051,Korea House,43.66408075219111,-79.41618113006092,Korean Restaurant
Christie,43.6641106,-79.4184051,Baskin-Robbins,43.6636942404216,-79.4183474779129,Ice Cream Shop
Christie,43.6641106,-79.4184051,Hanji,43.66456122647888,-79.41400222886392,Paper / Office Supplies Store
Christie,43.6641106,-79.4184051,Paldo Gangsan 팔도강산,43.66381881598114,-79.41742911751739,Korean Restaurant
Christie,43.6641106,-79.4184051,Tallboys Craft Beer House,43.6624565951561,-79.42370936505348,Pub
Christie,43.6641106,-79.4184051,Sam James Coffee Bar,43.66038644717935,-79.41547598490168,Coffee Shop
Christie,43.6641106,-79.4184051,Lim Ga Ne Korean Restaurant 임가네,43.66394504978582,-79.41688239269187,Korean Restaurant
Christie,43.6641106,-79.4184051,Korean Village Restaurant,43.664497913032065,-79.41436726023312,Korean Restaurant
Christie,43.6641106,-79.4184051,Spring Nails,43.66431438008676,-79.41517061947587,Cosmetics Shop
Christie,43.6641106,-79.4184051,Bean and Baker Malt Shop,43.6600110782403,-79.41739077887944,Dessert Shop
Christie,43.6641106,-79.4184051,Pero Restaurant,43.66269851655211,-79.42267113286805,Ethiopian Restaurant
Christie,43.6641106,-79.4184051,Hancook,43.6646,-79.41304,Korean Restaurant
Christie,43.6641106,-79.4184051,The White Brick Kitchen,43.66429959529842,-79.41494748611514,American Restaurant
Christie,43.6641106,-79.4184051,Barrio Coreano,43.664294408144706,-79.4150189533165,Mexican Restaurant
Christie,43.6641106,-79.4184051,Scout and Cash Caffe,43.66735987720157,-79.41993774586636,Café
Christie,43.6641106,-79.4184051,KINTON RAMEN,43.66405024207387,-79.41626381334144,Ramen Restaurant
Christie,43.6641106,-79.4184051,Mulberry Bar,43.662549017307576,-79.423344388081,Cocktail Bar
Christie,43.6641106,-79.4184051,Pho 88,43.6649,-79.412861,Vietnamese Restaurant
Christie,43.6641106,-79.4184051,Chinese Dumpling House 中华饺子楼,43.66451790083401,-79.41412828715735,Chinese Restaurant
Christie,43.6641106,-79.4184051,Suspect Video & Culture,43.66448637874692,-79.412261047236,Video Store
Christie,43.6641106,-79.4184051,Jangwon 장원,43.66377096454114,-79.41771291322172,Korean Restaurant
Christie,43.6641106,-79.4184051,Pour Boy,43.66430240477133,-79.4160915098421,Pub
Christie,43.6641106,-79.4184051,Japanhako,43.663811,-79.417655,Japanese Restaurant
Christie,43.6641106,-79.4184051,Imonay House Restaurant 뉴 · 이모네집,43.66412292954772,-79.41581478743696,Korean Restaurant
Christie,43.6641106,-79.4184051,Royal Boonsik 로얄분식,43.6642572852485,-79.4151937693211,Korean Restaurant
Christie,43.6641106,-79.4184051,Kops Records,43.664841256488316,-79.41280978681525,Record Shop
Christie,43.6641106,-79.4184051,Subway,43.66339478263773,-79.41853365539214,Sandwich Place
Christie,43.6641106,-79.4184051,Roll House 원 짜장면집,43.66430427992619,-79.41528615921186,Korean Restaurant
Christie,43.6641106,-79.4184051,Smoke Bourbon Bar-B-Q House,43.66046370482555,-79.4148789904751,BBQ Joint
Christie,43.6641106,-79.4184051,Eweknit,43.662521,-79.423605,Arts & Crafts Store
Christie,43.6641106,-79.4184051,Daily Fresh Food Market,43.662437222386444,-79.42362166984304,Convenience Store
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Rosie Robin A Touch Of Convenience,43.66318235854112,-79.43542722772675,Café
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Field Trip Cafe,43.66125961972056,-79.43044968471274,Café
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Hogtown Vegan,43.66052354017386,-79.43252479949501,Vegetarian / Vegan Restaurant
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Pancho's Bakery,43.66014559561087,-79.4354876494634,Bakery
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,The Common,43.660758174539815,-79.43134507943164,Coffee Shop
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Dovercourt Park,43.664915496359505,-79.43412931213085,Park
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,La Tortilleria Market,43.65960173628417,-79.43508531329248,Mexican Restaurant
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Burdock,43.659470306696136,-79.43776297693451,Beer Bar
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Three Speed,43.6592927979752,-79.43802453551683,Bar
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,COO Café Bread or Rice,43.660555,-79.431919,Japanese Restaurant
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Bakerbots Baking,43.66185297409814,-79.42809883808953,Cupcake Shop
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Wise Bar,43.66092172007786,-79.43043095205697,Bar
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Burdock Bottle Shop,43.65961343579909,-79.43770721985075,Beer Store
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Wenona Lodge,43.66041705699988,-79.43282206002945,Bar
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Grey Tiger,43.659392686837066,-79.43784602953795,Cocktail Bar
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Mazz Sushi,43.66104944385259,-79.4298421488191,Sushi Restaurant
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Courense Bakery,43.6609056002195,-79.43086315273435,Bakery
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Nova Era Bakery,43.66122763726609,-79.42947767047505,Bakery
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Popbox MicroMrkt.,43.66092030382566,-79.42927132521395,Market
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,RBC Royal Bank,43.66132186169236,-79.4291134301259,Bank
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Village Pizza,43.66163168281947,-79.42959919692002,Pizza Place
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Starbucks,43.660279,-79.433934,Coffee Shop
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Jerk King,43.66003564972973,-79.43473840112199,African Restaurant
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,A&W,43.659872,-79.434761,Fast Food Restaurant
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,Thai Green Chilli,43.66044332848588,-79.43248442949154,Thai Restaurant
"Dufferin, Dovercourt Village",43.6627544,-79.43417765000001,African Palace,43.66116,-79.42904,African Restaurant
